Chameleon RevE Rebooted log parser v. 0.01 by NiTRo THe DeMoN

Binary log filename: logtest.bin
Log enabled: true
Log lenght: 29280
Total bytes wrote: 29296

08480/29296: [02485] T | READY       | 04 00
08487/29296: [02486] R | READY       | 93 70 FF FF FF FF 00 27 D0
08501/29296: [02486] T | ACTIVE      | 08 B6 DD
08509/29296: [02491] R | ACTIVE      | 60 00 F5 7B
08518/29296: [02491] T | AUTHING     | 01 20 01 45
08527/29296: [02493] R | AUTHING     | F8 21 84 92 C2 F5 32 15
08540/29296: [02493] T | IDLE        | 
08545/29296: [02496] R | IDLE        | 50 00 57 CD
08554/29296: [02496] T | HALT        | 
08559/29296: [02501] R | HALT        | 52
08565/29296: [02501] T | READY       | 04 00
08572/29296: [02502] R | READY       | 93 70 FF FF FF FF 00 27 D0
08586/29296: [02502] T | ACTIVE      | 08 B6 DD
08594/29296: [02507] R | ACTIVE      | 50 00 57 CD
08603/29296: [02507] T | HALT        | 
08608/29296: [02510] R | HALT        | 52
08614/29296: [02510] T | READY       | 04 00
08621/29296: [02512] R | READY       | 93 70 FF FF FF FF 00 27 D0
08635/29296: [02512] T | ACTIVE      | 08 B6 DD
08643/29296: [02515] R | ACTIVE      | 60 00 F5 7B
08652/29296: [02515] T | AUTHING     | 01 20 01 45
08661/29296: [02517] R | AUTHING     | EE 33 90 6B 4B C2 C2 B8
08674/29296: [02517] T | IDLE        | 
08679/29296: [02521] R | IDLE        | 50 00 57 CD
08688/29296: [02521] T | HALT        | 
08693/29296: [02524] R | HALT        | 52
08699/29296: [02524] T | READY       | 04 00
08706/29296: [02526] R | READY       | 93 70 FF FF FF FF 00 27 D0
08720/29296: [02526] T | ACTIVE      | 08 B6 DD
08728/29296: [02529] R | ACTIVE      | 50 00 57 CD
08737/29296: [02529] T | HALT        | 
08742/29296: [02534] R | HALT        | 52
08748/29296: [02534] T | READY       | 04 00
08755/29296: [02536] R | READY       | 93 70 FF FF FF FF 00 27 D0
08769/29296: [02536] T | ACTIVE      | 08 B6 DD
08777/29296: [02560] R | ACTIVE      | 50 00 57 CD
08786/29296: [02560] T | HALT        | 
08791/29296: [02563] R | HALT        | 52
08797/29296: [02563] T | READY       | 04 00
08804/29296: [02565] R | READY       | 93 70 FF FF FF FF 00 27 D0
08818/29296: [02565] T | ACTIVE      | 08 B6 DD
08826/29296: [02571] R | ACTIVE      | 60 00 F5 7B
08835/29296: [02571] T | AUTHING     | 01 20 01 45
08844/29296: [02573] R | AUTHING     | DF E7 A2 4E 86 5F 34 DC
08857/29296: [02573] T | IDLE        | 
08862/29296: [02577] R | IDLE        | 50 00 57 CD
08871/29296: [02577] T | HALT        | 
08876/29296: [02754] R | IDLE        | 26
08882/29296: [02754] T | READY       | 04 00
08889/29296: [02755] R | READY       | 93 20
08896/29296: [02755] T | READY       | FF FF FF FF 00
08906/29296: [02757] R | READY       | 93 70 FF FF FF FF 00 27 D0
08920/29296: [02757] T | ACTIVE      | 08 B6 DD
08928/29296: [02764] R | ACTIVE      | 50 00 57 CD
08937/29296: [02764] T | HALT        | 
08942/29296: [02771] R | HALT        | 52
08948/29296: [02771] T | READY       | 04 00
08955/29296: [02772] R | READY       | 93 70 FF FF FF FF 00 27 D0
08969/29296: [02772] T | ACTIVE      | 08 B6 DD
08977/29296: [02782] R | ACTIVE      | 50 00 57 CD
08986/29296: [02782] T | HALT        | 
08991/29296: [02789] R | HALT        | 52
08997/29296: [02789] T | READY       | 04 00
09004/29296: [02791] R | READY       | 93 70 FF FF FF FF 00 27 D0
09018/29296: [02791] T | ACTIVE      | 08 B6 DD
09026/29296: [02795] R | ACTIVE      | 60 00 F5 7B
09035/29296: [02795] T | AUTHING     | 01 20 01 45
09044/29296: [02797] R | AUTHING     | B9 21 40 93 F7 19 28 01
09057/29296: [02797] T | IDLE        | 
09062/29296: [02801] R | IDLE        | 50 00 57 CD
09071/29296: [02801] T | HALT        | 
09076/29296: [02805] R | HALT        | 52
09082/29296: [02805] T | READY       | 04 00
09089/29296: [02806] R | READY       | 93 70 FF FF FF FF 00 27 D0
09103/29296: [02807] T | ACTIVE      | 08 B6 DD
09111/29296: [02811] R | ACTIVE      | 50 00 57 CD
09120/29296: [02811] T | HALT        | 
09125/29296: [02814] R | HALT        | 52
09131/29296: [02814] T | READY       | 04 00
09138/29296: [02816] R | READY       | 93 70 FF FF FF FF 00 27 D0
09152/29296: [02816] T | ACTIVE      | 08 B6 DD
09160/29296: [02821] R | ACTIVE      | 60 00 F5 7B
09169/29296: [02821] T | AUTHING     | 01 20 01 45
09178/29296: [02823] R | AUTHING     | 61 50 07 B4 B6 06 E5 EB
09191/29296: [02823] T | IDLE        | 
09196/29296: [02827] R | IDLE        | 50 00 57 CD
09205/29296: [02827] T | HALT        | 
09210/29296: [02831] R | HALT        | 52
09216/29296: [02831] T | READY       | 04 00
09223/29296: [02832] R | READY       | 93 70 FF FF FF FF 00 27 D0
09237/29296: [02832] T | ACTIVE      | 08 B6 DD
09245/29296: [02836] R | ACTIVE      | 50 00 57 CD
09254/29296: [02836] T | HALT        | 
09259/29296: [02839] R | HALT        | 52
09265/29296: [02839] T | READY       | 04 00
09272/29296: [02841] R | READY       | 93 70 FF FF 01
09282/29296: [02841] T | READY       | 
09287/29296: [02841] R | READY       | FE 00 27 D0
09296/29296: [02841] T | IDLE        | 
09301/29296: [02872] R | IDLE        | 26
09307/29296: [02872] T | READY       | 04 00
09314/29296: [02873] R | READY       | 93 20
09321/29296: [02873] T | READY       | FF FF FF FF 00
09331/29296: [02875] R | READY       | 93 70 FF FF FF FF 00 27 D0
09345/29296: [02875] T | ACTIVE      | 08 B6 DD
09353/29296: [02880] R | ACTIVE      | 50 00 57 CD
09362/29296: [02880] T | HALT        | 
09367/29296: [02884] R | HALT        | 52
09373/29296: [02885] T | READY       | 04 00
09380/29296: [02886] R | READY       | 93 70 FF FF FF FF 00 27 D0
09394/29296: [02886] T | ACTIVE      | 08 B6 DD
09402/29296: [02893] R | ACTIVE      | 50 00 57 CD
09411/29296: [02893] T | HALT        | 
09416/29296: [02897] R | HALT        | 52
09422/29296: [02897] T | READY       | 04 00
09429/29296: [02898] R | READY       | 93 70 FF FF FF FF 00 27 D0
09443/29296: [02898] T | ACTIVE      | 08 B6 DD
09451/29296: [02902] R | ACTIVE      | 60 00 F5 7B
09460/29296: [02902] T | AUTHING     | 01 20 01 45
09469/29296: [02904] R | AUTHING     | F5 8D 5A CB 77 55 CF 69
09482/29296: [02904] T | IDLE        | 
09487/29296: [02907] R | IDLE        | 50 00 57 CD
09496/29296: [02907] T | HALT        | 
09501/29296: [02910] R | HALT        | 52
09507/29296: [02910] T | READY       | 04 00
09514/29296: [02911] R | READY       | 93 70 FF FF FF FF 00 27 D0
09528/29296: [02911] T | ACTIVE      | 08 B6 DD
09536/29296: [02915] R | ACTIVE      | 50 00 57 CD
09545/29296: [02915] T | HALT        | 
09550/29296: [02918] R | HALT        | 52
09556/29296: [02918] T | READY       | 04 00
09563/29296: [02920] R | READY       | 93 70 FF FF FF FF 00 27 D0
09577/29296: [02920] T | ACTIVE      | 08 B6 DD
09585/29296: [02924] R | ACTIVE      | 60 00 F5 7B
09594/29296: [02924] T | AUTHING     | 01 20 01 45
09603/29296: [02926] R | AUTHING     | 3E 3D 06 FD 17 8A 06 9D
09616/29296: [02926] T | IDLE        | 
09621/29296: [02929] R | IDLE        | 50 00 57 CD
09630/29296: [02929] T | HALT        | 
09635/29296: [02932] R | HALT        | 52
09641/29296: [02932] T | READY       | 04 00
09648/29296: [02934] R | READY       | 93 70 FF FF FF FF 00 27 D0
09662/29296: [02934] T | ACTIVE      | 08 B6 DD
09670/29296: [02938] R | ACTIVE      | 50 00 57 CD
09679/29296: [02938] T | HALT        | 
09684/29296: [02941] R | HALT        | 52
09690/29296: [02941] T | READY       | 04 00
09697/29296: [02942] R | READY       | 93 70 FF FF FF FF 00 27 D0
09711/29296: [02942] T | ACTIVE      | 08 B6 DD
09719/29296: [02963] R | ACTIVE      | 50 00 57 CD
09728/29296: [02963] T | HALT        | 
09733/29296: [02967] R | HALT        | 52
09739/29296: [02967] T | READY       | 04 00
09746/29296: [02969] R | READY       | 93 70 FF FF FF FF 00 27 D0
09760/29296: [02969] T | ACTIVE      | 08 B6 DD
09768/29296: [02972] R | ACTIVE      | 60 00 F5 7B
09777/29296: [02973] T | AUTHING     | 01 20 01 45
09786/29296: [02974] R | AUTHING     | 5B 89 13 C2 C8 D9 FE D5
09799/29296: [02975] T | IDLE        | 
09804/29296: [02979] R | IDLE        | 50 00 57 CD
09813/29296: [02979] T | HALT        | 
09818/29296: [02985] R | HALT        | 52
09824/29296: [02985] T | READY       | 04 00
09831/29296: [02987] R | READY       | 93 70 FF FF FF FF 00 27 D0
09845/29296: [02987] T | ACTIVE      | 08 B6 DD
09853/29296: [02993] R | ACTIVE      | 60 00 F5 7B
09862/29296: [02994] T | AUTHING     | 01 20 01 45
09871/29296: [02995] R | AUTHING     | 67 EB A9 52 02 AC 93 CE
09884/29296: [02996] T | AUTH IDLE   | 89 FC 5C EE
09893/29296: [03183] R | IDLE        | 26
09899/29296: [03183] T | READY       | 04 00
09906/29296: [03184] R | READY       | 93 20
09913/29296: [03184] T | READY       | FF FF FF FF 00
09923/29296: [03186] R | READY       | 93 70 FF FF FF FF 00 27 D0
09937/29296: [03186] T | ACTIVE      | 08 B6 DD
09945/29296: [03194] R | ACTIVE      | 50 00 57 CD
09954/29296: [03194] T | HALT        | 
09959/29296: [03198] R | HALT        | 52
09965/29296: [03198] T | READY       | 04 00
09972/29296: [03200] R | READY       | 93 70 FF FF FF FF 00 27 D0
09986/29296: [03200] T | ACTIVE      | 08 B6 DD
09994/29296: [03207] R | ACTIVE      | 50 00 57 CD
10003/29296: [03207] T | HALT        | 
10008/29296: [03211] R | HALT        | 52
10014/29296: [03211] T | READY       | 04 00
10021/29296: [03213] R | READY       | 93 70 FF FF FF FF 00 27 D0
10035/29296: [03213] T | ACTIVE      | 08 B6 DD
10043/29296: [03218] R | ACTIVE      | 60 00 F5 7B
10052/29296: [03218] T | AUTHING     | 01 20 01 45
10061/29296: [03220] R | AUTHING     | 8B 97 C2 AB D8 57 23 4F
10074/29296: [03220] T | IDLE        | 
10079/29296: [03223] R | IDLE        | 50 00 57 CD
10088/29296: [03223] T | HALT        | 
10093/29296: [03226] R | HALT        | 52
10099/29296: [03226] T | READY       | 04 00
10106/29296: [03228] R | READY       | 93 70 FF FF FF FF 00 27 D0
10120/29296: [03228] T | ACTIVE      | 08 B6 DD
10128/29296: [03235] R | ACTIVE      | 50 00 57 CD
10137/29296: [03235] T | HALT        | 
10142/29296: [03238] R | HALT        | 52
10148/29296: [03238] T | READY       | 04 00
10155/29296: [03240] R | READY       | 93 70 FF FF FF FF 00 27 D0
10169/29296: [03240] T | ACTIVE      | 08 B6 DD
10177/29296: [03244] R | ACTIVE      | 60 00 F5 7B
10186/29296: [03244] T | AUTHING     | 01 20 01 45
10195/29296: [03246] R | AUTHING     | C1 E9 B9 BD 1F 6D C7 F6
10208/29296: [03246] T | IDLE        | 
10213/29296: [03251] R | IDLE        | 50 00 57 CD
10222/29296: [03251] T | HALT        | 
10227/29296: [03256] R | HALT        | 52
10233/29296: [03256] T | READY       | 04 00
10240/29296: [03258] R | READY       | 93 70 FF FF FF FF 00 27 D0
10254/29296: [03258] T | ACTIVE      | 08 B6 DD
10262/29296: [03261] R | ACTIVE      | 50 00 57 CD
10271/29296: [03261] T | HALT        | 
10276/29296: [03265] R | HALT        | 52
10282/29296: [03265] T | READY       | 04 00
10289/29296: [03266] R | READY       | 93 70 FF FF FF FF 00 27 D0
10303/29296: [03266] T | ACTIVE      | 08 B6 DD
10311/29296: [03291] R | ACTIVE      | 50 00 57 CD
10320/29296: [03291] T | HALT        | 
10325/29296: [03295] R | HALT        | 52
10331/29296: [03295] T | READY       | 04 00
10338/29296: [03296] R | READY       | 93 70 FF FF FF FF 00 27 D0
10352/29296: [03297] T | ACTIVE      | 08 B6 DD
10360/29296: [03304] R | ACTIVE      | 60 00 F5 7B
10369/29296: [03304] T | AUTHING     | 01 20 01 45
10378/29296: [03306] R | AUTHING     | 2A CC 77 3E AE EA 4C 03
10391/29296: [03306] T | IDLE        | 
10396/29296: [03309] R | IDLE        | 50 00 57 CD
10405/29296: [03309] T | HALT        | 
10410/29296: [03313] R | HALT        | 52
10416/29296: [03313] T | READY       | 04 00
10423/29296: [03314] R | READY       | 93 70 FF FF FF FF 00 27 D0
10437/29296: [03314] T | ACTIVE      | 08 B6 DD
10445/29296: [03322] R | ACTIVE      | 60 00 F5 7B
10454/29296: [03322] T | AUTHING     | 01 20 01 45
10463/29296: [03324] R | AUTHING     | C7 03 ED 10 AC D0 54 2D
10476/29296: [03325] T | AUTH IDLE   | 4C 1F FB 7C
10485/29296: [03328] R | AUTH IDLE   | D4 55 53 59
10494/29296: [03330] T | AUTH IDLE   | AF D7 A4 B9 15 A4 7B 23 95 7F 73 89 C2 63 67 2F 6E 77
10517/29296: [03341] R | AUTH IDLE   | 37 C7 76 93
10526/29296: [03341] T | HALT        | 
10531/29296: [03345] R | HALT        | 52
10537/29296: [03345] T | READY       | 04 00
10544/29296: [03346] R | READY       | 93 70 FF FF FF FF 00 27 D0
10558/29296: [03347] T | ACTIVE      | 08 B6 DD
10566/29296: [03353] R | ACTIVE      | E0 80 31 73
10575/29296: [03353] T | ACTIVE      | 04
10581/29296: [03359] R | ACTIVE      | 50 00 57 CD
10590/29296: [03359] T | HALT        | 
10595/29296: [03362] R | HALT        | 52
10601/29296: [03362] T | READY       | 04 00
10608/29296: [03364] R | READY       | 93 70 FF FF FF FF 00 27 D0
10622/29296: [03364] T | ACTIVE      | 08 B6 DD
10630/29296: [03374] R | ACTIVE      | C2 E0 B4
10638/29296: [03374] T | ACTIVE      | 04
10644/29296: [03378] R | ACTIVE      | 50 00 57 CD
10653/29296: [03378] T | HALT        | 
10658/29296: [03382] R | HALT        | 52
10664/29296: [03382] T | READY       | 04 00
10671/29296: [03383] R | READY       | 93 70 FF FF FF FF 00 27 D0
10685/29296: [03383] T | ACTIVE      | 08 B6 DD
10693/29296: [03391] R | ACTIVE      | 3C 00 A2 01
10702/29296: [03391] T | ACTIVE      | 04
10708/29296: [03394] R | ACTIVE      | 50 00 57 CD
10717/29296: [03394] T | HALT        | 
10722/29296: [03398] R | HALT        | 52
10728/29296: [03398] T | READY       | 04 00
10735/29296: [03399] R | READY       | 93 70 FF FF FF FF 00 27 D0
10749/29296: [03400] T | ACTIVE      | 08 B6 DD
10757/29296: [03406] R | ACTIVE      | 62 EA 11
10765/29296: [03406] T | ACTIVE      | 04
10771/29296: [03409] R | ACTIVE      | 50 00 57 CD
10780/29296: [03409] T | HALT        | 
10785/29296: [03412] R | HALT        | 52
10791/29296: [03412] T | READY       | 04 00
10798/29296: [03414] R | READY       | 93 70 FF FF FF FF 00 27 D0
10812/29296: [03414] T | ACTIVE      | 08 B6 DD
10820/29296: [03420] R | ACTIVE      | 50 00 57 CD
10829/29296: [03420] T | HALT        | 
10834/29296: [03424] R | HALT        | 52
10840/29296: [03424] T | READY       | 04 00
10847/29296: [03426] R | READY       | 93 70 FF FF FF FF 00 27 D0
10861/29296: [03426] T | ACTIVE      | 08 B6 DD
10869/29296: [03433] R | ACTIVE      | 60 00 F5 7B
10878/29296: [03433] T | AUTHING     | 01 20 01 45
10887/29296: [03435] R | AUTHING     | 25 51 F4 B8 2F 00 C8 10
10900/29296: [03435] T | IDLE        | 
10905/29296: [03613] R | IDLE        | 26
10911/29296: [03613] T | READY       | 04 00
10918/29296: [03614] R | READY       | 93 20
10925/29296: [03614] T | READY       | FF FF FF FF 00
10935/29296: [03616] R | READY       | 93 70 FF FF FF FF 00 27 D0
10949/29296: [03616] T | ACTIVE      | 08 B6 DD
10957/29296: [03625] R | ACTIVE      | 50 00 57 CD
10966/29296: [03625] T | HALT        | 
10971/29296: [03629] R | HALT        | 52
10977/29296: [03629] T | READY       | 04 00
10984/29296: [03631] R | READY       | 93 70 FF FF FF FF 00 27 D0
10998/29296: [03631] T | ACTIVE      | 08 B6 DD
11006/29296: [03638] R | ACTIVE      | 50 00 57 CD
11015/29296: [03638] T | HALT        | 
11020/29296: [03642] R | HALT        | 52
11026/29296: [03642] T | READY       | 04 00
11033/29296: [03644] R | READY       | 93 70 FF FF FF FF 00 27 D0
11047/29296: [03644] T | ACTIVE      | 08 B6 DD
11055/29296: [03648] R | ACTIVE      | 60 00 F5 7B
11064/29296: [03649] T | AUTHING     | 01 20 01 45
11073/29296: [03650] R | AUTHING     | D5 5B 59 52 99 72 06 E0
11086/29296: [03651] T | IDLE        | 
11091/29296: [03655] R | IDLE        | 50 00 57 CD
11100/29296: [03655] T | HALT        | 
11105/29296: [03659] R | HALT        | 52
11111/29296: [03659] T | READY       | 04 00
11118/29296: [03660] R | READY       | 93 70 FF FF FF FF 00 27 D0
11132/29296: [03660] T | ACTIVE      | 08 B6 DD
11140/29296: [03670] R | ACTIVE      | 50 00 57 CD
11149/29296: [03670] T | HALT        | 
11154/29296: [03674] R | HALT        | 52
11160/29296: [03674] T | READY       | 04 00
11167/29296: [03675] R | READY       | 93 70 FF FF FF FF 00 27 D0
11181/29296: [03675] T | ACTIVE      | 08 B6 DD
11189/29296: [03679] R | ACTIVE      | 60 00 F5 7B
11198/29296: [03679] T | AUTHING     | 01 20 01 45
11207/29296: [03681] R | AUTHING     | 95 F9 B1 46 B1 7E EA B8
11220/29296: [03681] T | IDLE        | 
11225/29296: [03685] R | IDLE        | 50 00 57 CD
11234/29296: [03685] T | HALT        | 
11239/29296: [03689] R | HALT        | 52
11245/29296: [03689] T | READY       | 04 00
11252/29296: [03691] R | READY       | 93 70 FF FF 01
11262/29296: [03691] T | READY       | 
11267/29296: [03691] R | READY       | 00 3F 24 03
11276/29296: [03691] T | IDLE        | 
11281/29296: [03717] R | IDLE        | 26
11287/29296: [03717] T | READY       | 04 00
11294/29296: [03718] R | READY       | 93 20
11301/29296: [03718] T | READY       | FF FF FF FF 00
11311/29296: [03720] R | READY       | 93 70 FF FF FF FF 00 27 D0
11325/29296: [03720] T | ACTIVE      | 08 B6 DD
11333/29296: [03725] R | ACTIVE      | 50 00 57 CD
11342/29296: [03725] T | HALT        | 
11347/29296: [03729] R | HALT        | 52
11353/29296: [03729] T | READY       | 04 00
11360/29296: [03731] R | READY       | 93 70 FF FF FF FF 00 27 D0
11374/29296: [03731] T | ACTIVE      | 08 B6 DD
11382/29296: [03735] R | ACTIVE      | 50 00 57 CD
11391/29296: [03735] T | HALT        | 
11396/29296: [03739] R | HALT        | 52
11402/29296: [03739] T | READY       | 04 00
11409/29296: [03741] R | READY       | 93 70 FF FF FF FF 00 27 D0
11423/29296: [03741] T | ACTIVE      | 08 B6 DD
11431/29296: [03744] R | ACTIVE      | 60 00 F5 7B
11440/29296: [03745] T | AUTHING     | 01 20 01 45
11449/29296: [03746] R | AUTHING     | D6 2C D2 FE D6 E2 5C E6
11462/29296: [03747] T | IDLE        | 
11467/29296: [03752] R | IDLE        | 50 00 57 CD
11476/29296: [03752] T | HALT        | 
11481/29296: [03755] R | HALT        | 52
11487/29296: [03755] T | READY       | 04 00
11494/29296: [03756] R | READY       | 93 70 FF FF FF FF 00 27 D0
11508/29296: [03757] T | ACTIVE      | 08 B6 DD
11516/29296: [03762] R | ACTIVE      | 50 00 57 CD
11525/29296: [03762] T | HALT        | 
11530/29296: [03766] R | HALT        | 52
11536/29296: [03766] T | READY       | 04 00
11543/29296: [03768] R | READY       | 93 70 FF FF FF FF 00 27 D0
11557/29296: [03768] T | ACTIVE      | 08 B6 DD
11565/29296: [03772] R | ACTIVE      | 60 00 F5 7B
11574/29296: [03772] T | AUTHING     | 01 20 01 45
11583/29296: [03774] R | AUTHING     | 73 71 CC 1E 17 1D 47 AA
11596/29296: [03774] T | IDLE        | 
11601/29296: [03778] R | IDLE        | 50 00 57 CD
11610/29296: [03778] T | HALT        | 
11615/29296: [03781] R | HALT        | 52
11621/29296: [03781] T | READY       | 04 00
11628/29296: [03783] R | READY       | 93 70 FF FF FF FF 00 27 D0
11642/29296: [03783] T | ACTIVE      | 08 B6 DD
11650/29296: [03787] R | ACTIVE      | 50 00 57 CD
11659/29296: [03787] T | HALT        | 
11664/29296: [03791] R | HALT        | 52
11670/29296: [03791] T | READY       | 04 00
11677/29296: [03792] R | READY       | 93 70 FF FF FF FF 00 27 D0
11691/29296: [03792] T | ACTIVE      | 08 B6 DD
11699/29296: [03814] R | ACTIVE      | 50 00 57 CD
11708/29296: [03814] T | HALT        | 
11713/29296: [03820] R | HALT        | 52
11719/29296: [03820] T | READY       | 04 00
11726/29296: [03821] R | READY       | 93 70 FF FF FF FF 00 27 D0
11740/29296: [03821] T | ACTIVE      | 08 B6 DD
11748/29296: [03826] R | ACTIVE      | 60 00 F5 7B
11757/29296: [03826] T | AUTHING     | 01 20 01 45
11766/29296: [03828] R | AUTHING     | 16 CC 6E 5A 42 50 A1 0D
11779/29296: [03828] T | IDLE        | 
11784/29296: [03832] R | IDLE        | 50 00 57 CD
11793/29296: [03832] T | HALT        | 
11798/29296: [03836] R | HALT        | 52
11804/29296: [03836] T | READY       | 04 00
11811/29296: [03837] R | READY       | 93 70 FF FF FF FF 00 27 D0
11825/29296: [03837] T | ACTIVE      | 08 B6 DD
11833/29296: [03842] R | ACTIVE      | 60 00 F5 7B
11842/29296: [03843] T | AUTHING     | 01 20 01 45
11851/29296: [03844] R | AUTHING     | 9A 88 55 EF 7C 50 FB 7A
11864/29296: [03845] T | AUTH IDLE   | DC B4 C7 4B
11873/29296: [03853] R | AUTH IDLE   | DD 3F 87 5D
11882/29296: [03854] T | AUTH IDLE   | 93 9A 56 5A 16 42 0B 28 46 A8 81 3C 7A E2 75 E9 67 C1
11905/29296: [03863] R | AUTH IDLE   | 7F E9 F8 06
11914/29296: [03863] T | HALT        | 
11919/29296: [04042] R | IDLE        | 26
11925/29296: [04042] T | READY       | 04 00
11932/29296: [04043] R | READY       | 93 20
11939/29296: [04043] T | READY       | FF FF FF FF 00
11949/29296: [04045] R | READY       | 93 70 FF FF FF FF 00 27 D0
11963/29296: [04045] T | ACTIVE      | 08 B6 DD
11971/29296: [04057] R | ACTIVE      | 50 00 57 CD
11980/29296: [04057] T | HALT        | 
11985/29296: [04068] R | HALT        | 52
11991/29296: [04068] T | READY       | 04 00
11998/29296: [04069] R | READY       | 93 70 1F
12006/29296: [04069] T | READY       | 
12011/29296: [04070] R | READY       | F0 FF 1F F0 12 0D
12022/29296: [04070] T | IDLE        | 
12027/29296: [04096] R | IDLE        | 26
12033/29296: [04096] T | READY       | 04 00
12040/29296: [04097] R | READY       | 93 20
12047/29296: [04097] T | READY       | FF FF FF FF 00
12057/29296: [04099] R | READY       | 93 70 FF FF 01
12067/29296: [04099] T | READY       | 
12072/29296: [04099] R | READY       | 00 1F
12079/29296: [04099] T | IDLE        | 
12084/29296: [04099] R | IDLE        | 24 03
12091/29296: [04099] T | IDLE        | 
12096/29296: [04350] R | IDLE        | 26
12102/29296: [04350] T | READY       | 04 00
12109/29296: [04351] R | READY       | 93 20
12116/29296: [04351] T | READY       | FF FF FF FF 00
12126/29296: [04353] R | READY       | 93 70 FF FF FF FF 00 27 D0
12140/29296: [04353] T | ACTIVE      | 08 B6 DD
12148/29296: [04363] R | ACTIVE      | 50 00 57 CD
12157/29296: [04363] T | HALT        | 
12162/29296: [04368] R | HALT        | 52
12168/29296: [04368] T | READY       | 04 00
12175/29296: [04370] R | READY       | 93 70 FF FF FF FF 00 27 D0
12189/29296: [04370] T | ACTIVE      | 08 B6 DD
12197/29296: [04376] R | ACTIVE      | 50 00 57 CD
12206/29296: [04376] T | HALT        | 
12211/29296: [04387] R | HALT        | 52
12217/29296: [04387] T | READY       | 04 00
12224/29296: [04388] R | READY       | 93 70 FF FF FF FF 00 27 D0
12238/29296: [04389] T | ACTIVE      | 08 B6 DD
12246/29296: [04394] R | ACTIVE      | 60 00 F5 7B
12255/29296: [04394] T | AUTHING     | 01 20 01 45
12264/29296: [04396] R | AUTHING     | DB 07 F7 1C A7 4E 9F C3
12277/29296: [04396] T | IDLE        | 
12282/29296: [04400] R | IDLE        | 50 00 57 CD
12291/29296: [04400] T | HALT        | 
12296/29296: [04405] R | HALT        | 52
12302/29296: [04405] T | READY       | 04 00
12309/29296: [04407] R | READY       | 93 70 FF FF FF FF 00 27 D0
12323/29296: [04407] T | ACTIVE      | 08 B6 DD
12331/29296: [04413] R | ACTIVE      | 50 00 57 CD
12340/29296: [04413] T | HALT        | 
12345/29296: [04417] R | HALT        | 52
12351/29296: [04417] T | READY       | 04 00
12358/29296: [04418] R | READY       | 93 70 FF FF FF FF 00 27 D0
12372/29296: [04418] T | ACTIVE      | 08 B6 DD
12380/29296: [04426] R | ACTIVE      | 60 00 F5 7B
12389/29296: [04426] T | AUTHING     | 01 20 01 45
12398/29296: [04428] R | AUTHING     | DD 50 4D 0D 8A 15 0C A3
12411/29296: [04428] T | IDLE        | 
12416/29296: [04432] R | IDLE        | 50 00 57 CD
12425/29296: [04432] T | HALT        | 
12430/29296: [04436] R | HALT        | 52
12436/29296: [04436] T | READY       | 04 00
12443/29296: [04438] R | READY       | 93 70 FF FF FF FF 00 27 D0
12457/29296: [04438] T | ACTIVE      | 08 B6 DD
12465/29296: [04445] R | ACTIVE      | 50 00 57 CD
12474/29296: [04445] T | HALT        | 
12479/29296: [04450] R | HALT        | 52
12485/29296: [04450] T | READY       | 04 00
12492/29296: [04452] R | READY       | 93 70 FF FF FF FF 00 27 D0
12506/29296: [04452] T | ACTIVE      | 08 B6 DD
12514/29296: [04486] R | ACTIVE      | 50 00 57 CD
12523/29296: [04486] T | HALT        | 
12528/29296: [04493] R | HALT        | 52
12534/29296: [04493] T | READY       | 04 00
12541/29296: [04495] R | READY       | 93 70 FF FF FF FF 00 27 D0
12555/29296: [04495] T | ACTIVE      | 08 B6 DD
12563/29296: [04502] R | ACTIVE      | 60 00 F5 7B
12572/29296: [04502] T | AUTHING     | 01 20 01 45
12581/29296: [04504] R | AUTHING     | DD B3 88 7A 7E 22 9B 36
12594/29296: [04504] T | IDLE        | 
12599/29296: [04508] R | IDLE        | 50 00 57 CD
12608/29296: [04508] T | HALT        | 
12613/29296: [04513] R | HALT        | 52
12619/29296: [04513] T | READY       | 04 00
12626/29296: [04514] R | READY       | 93 70 FF FF FF FF 00 27 D0
12640/29296: [04514] T | ACTIVE      | 08 B6 DD
12648/29296: [04522] R | ACTIVE      | 60 00 F5 7B
12657/29296: [04522] T | AUTHING     | 01 20 01 45
12666/29296: [04524] R | AUTHING     | 45 27 FF 26 30 10 83 54
12679/29296: [04524] T | AUTH IDLE   | 99 54 5D 9C
12688/29296: [04529] R | AUTH IDLE   | 33 25 E7 E4
12697/29296: [04530] T | AUTH IDLE   | 6F FE BF A9 50 99 B2 65 94 48 12 4D 69 FD 0C 7D 4C 72
12720/29296: [04542] R | AUTH IDLE   | D8 DF 3F 44
12729/29296: [04542] T | HALT        | 
12734/29296: [04551] R | HALT        | 52
12740/29296: [04551] T | READY       | 04 00
12747/29296: [04552] R | READY       | 93 70 FF FF FF FF 00 27 D0
12761/29296: [04552] T | ACTIVE      | 08 B6 DD
12769/29296: [04561] R | ACTIVE      | E0 80 31 73
12778/29296: [04561] T | ACTIVE      | 04
12784/29296: [04601] R | ACTIVE      | 50 00 57 CD
12793/29296: [04601] T | HALT        | 
12798/29296: [04608] R | HALT        | 26
12804/29296: [04608] T | HALT        | 
12809/29296: [04754] R | IDLE        | 26
12815/29296: [04754] T | READY       | 04 00
12822/29296: [04755] R | READY       | 93 20
